Review date,Review URL,Author name,Author URL,Local Guide,Author reviews,Star rating,Review content,Review image,Review video
2024-09-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURiM2JLQXd3RRAB!2m1!1s0x0 ,Davis McGregor,https://www.google.com/maps/contrib/116602855390175473126,FALSE,9,5,Thank you Shawna & Team!!! Absolutely amazing job byeveryone at the Roostertail!!!My (now) wife & I had our wedding at The Roostertail June 2024 and couldn't have been more pleased with the way it was planned/coordinated/executed.They exceeded expectations in every way possible.I cannot recommend them highly enough!,,
2024-09-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURiMWJ2TEh3EAE!2m1!1s0x0 ,John Tyler Burden,https://www.google.com/maps/contrib/108562765791614766281,FALSE,3,5,Superb views for the McGregor wedding! Ava and team put together a seamless event.,,
2024-09-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURiMWEyLU9nEAE!2m1!1s0x0 ,Joe F,https://www.google.com/maps/contrib/104765937272296015275,TRUE,22,5,Just traveled up from NC for a wedding reception here. Cant say enough great things about this place. The venue was awesome from an appearance and location standpoint. The staff were even better. I was in the wedding so got some behind the scenes insight into how they operate. Shawna and Ava were on top of everything. Two of the most welcoming and knowledgeable people I’ve met at an event like this. Really well run operation. The entire staff was incredible and we kept the bartenders busy to say the least. Can certainly validate their ability to keep up with an active crowd. I can’t recommend this place enough and huge shoutout to them for making the McGregor wedding such an unforgettable day.,,
2024-08-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURibWFTZEd3EAE!2m1!1s0x0 ,Zada Kummerl,https://www.google.com/maps/contrib/114384736417250129593,FALSE,6,5,"The Roostertail is the most amazing venue! The view, the staff, the food, the history, the accommodations - it’s all perfect.My husband and I spent 6 months venue hunting for the perfect venue and we found it here! There are diet friendly foods, wonderful staff members (especially Nicole & Colleen!), incredible views, and so much more.Nicole, the event coordinator, is absolutely wonderful. She stayed the entire night on our big day and helped us through it all. She is helpful, kind, and enthusiastic about working together. She truly cares about every couple that walks through the door. She worked with our budget, helped talk through the whole process and the realities of wedding days, met all of our wants/needs, and was just overall wonderful !!We can’t say enough good things about The Roostertail. If you are thinking even a little bit about having your event here- please please just go tour it (&book it!) you won’t regret it!!","""https://lh3.googleusercontent.com/geougc-cs/AIHozJL5tZQp4cteEJ9XVSI3pQyFnXU-U6jrXIrdNeilt80jPmxr6Bhh_yQ9bBDAm1Ki_bWhQsw5_Xoa88zTCkRtDUEeB5Va7h5qSBDTHHgsFWc2SBn_6CtjeR6jUSxMhFWFlIO29mCb7w=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJIMWBipibGI3AHpFd5KC88n3ssHqJ4ieU9SW2yTgWxrlVNaRJs3eVkAk6aQrP1S2EfliTrJub4OFHQSvrzcHaDiiWAtu9SW5KTztmYMD-zTvA2wldtQrkP0Gcmjdsw2xxJsdaNI=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJLFLxJAGVgHXgytHpWZ9XY8VihbvxlVGNr9zHaLeYnyrndsa1Bp3ZcbBlECfEFKkeZ6k_U3rdYrrwEzhjZpgZrNBX97aNPNL8kQh3huFMss3kR8vOLABS7q8IhnOsR-dFOPifkgug=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJK2IxZrUop1VzLFSYVhAAQoP24mttI5kK5cpnMGX3TFbyil6iIDHvS6sqdt5A_TjISL3uJC5fGixjVHcWg_qhkZlvHunJobR-EoNM1Xe7aJTg4uq2AQonnaXbXZ9WVs206ey2c=w100-h100-n""",
2024-08-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURiMG83aFZREAE!2m1!1s0x0 ,Richard McGregor,https://www.google.com/maps/contrib/111516440295629183404,FALSE,4,5,"Amazing!!!   Absolutely amazing job done by the entire team at the Roostertail!!!My son and my new daughter-in-law celebrated their 200 guest wedding reception at the Roostertail and I cannot remember a better event that I have ever attended! The team at the Roostertail thought through every detail and executed at a 5-Star level.  The venue was immaculate and the views of the Detroit river were spectacular.The food was fantastic and the beverage service was on point.  All-in-all, they went over the top!I cannot recommend them highly enough!Richard McGregor",,
2024-08-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURiek9xMm9BRRAB!2m1!1s0x0 ,Leslie Ford,https://www.google.com/maps/contrib/106880009584191496507,FALSE,2,5,"If you're thinking of having your wedding/reception at the Roostertail...do it! My husband and I got married there in May and it was absolutely perfect. The staff was so organized, welcoming, and helpful, and they made the planning process easy for us from start to finish. One huge perk about this venue is that their packages include everything (food, drinks, chairs, linens, etc.) and they even had a boxwood wall for rent that provided some great photo ops. Views of the river from the ceremony and reception (Palm River Room and deck) were gorgeous and look beautiful in our photos. Many of our guests also commented that the food was delicious. We want to give a huge shout out to Nicole for being an MVP on our big day! She made sure everything ran smoothly and worked side-by-side with our day of wedding planner to ensure our wedding day was just how we envisioned. I can't say enough good things about the Roostertail!","""https://lh3.googleusercontent.com/geougc-cs/AIHozJKAlWAH5RFAgzg3gk9wPl7rcGfMkPLf1HKBBI7BEll-jxiO9YVmc-fuwYtq53si0SK9kTLm-UwJG7HMISkDR04sPGxgMdCtTEMV9bHkC3WCsBsEZ_cY0G4T7FQy8vNi0YWbIgdQQw=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJIXXjLE1Hgx3MEwHeKWzA2WOjbAJVPRgMeOKDzLqEPspij-KoHplkDdSDBuK-oIouxC6xxlIq4kTKsHa54YmEgGh6nsTxtZBX_pWpU9qwZsVzC_p8U4gByG0q17nvyRfQtRBJX7=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJL7ObGT6kTr6mrkdyZZ3zU-WvrjRE0qYwl5Ykal5ANFzcj5S5_9ATd-hCZE5JIXXK-Yiq30tqDszThA0bOVhL1uSnt9uM_J5-DV9t5IWZNqmrTDR5I5zKignUFJq-znYi2gD7Dd=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJJliVJv013HMP3SJpNRUQ-J0cLEpzrUVS2W__BOy-8T27UoGbWyKq-nBSB-4LZua03K93tTy5A98fGWq4GLkA8qHrJ1vCGA24XoHBYjPpg9dXhxamMj-CR193l6z0yD8Pel-9DeFg=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJIOsUuokOt1pS4xWFI9Ty_3GsPisRMqM26Kp4P8nI9IQ5uz4txhqxV5_kY-WkoUDW1CZH5OvVkQBe4I73CJh_XRoECq_21LyHjv3A8El-J_e5iqiKYlSNEdlbHmokS4cHBKT18=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJKFYA3U2g-CMTpgNWzc-gkDnodtcNwLRhw5IpO8fNOUALIbD2W9vxbrNZiSZeoKqGltPgaDhQDzBCmDBVqOP7gKsJpwv7GEoTQpB5ceCk4i6yi2J6IjZogh69vpZ5kYfmOW0Bln8Q=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJLrKy2elDcYkZ6caNLlxonbrs6mAmJo_kAseBvRA0b-zWhh_e0eBfgrSvUnnYqTLTMSLqnV82g5rP5M48rDzKPwmQu6yy46sQfBiqXM5YhMFtE2P6qE8jq8x7Q0m2tDm3sxS4dK=w100-h100-n""",
2024-08-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNiOTUya1RREAE!2m1!1s0x0 ,Ryan McLaughlin,https://www.google.com/maps/contrib/115854248015344649596,TRUE,25,5,From start to finish an amazing experience.,,
2024-08-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNiMDhpTG5nRRAB!2m1!1s0x0 ,Tamaka Butler,https://www.google.com/maps/contrib/110923983058011474193,FALSE,1,5,"Roostertail, thanks for an amazing 50th birthday party. It was Excellence from start to finish. Nicole and Colleen was so great to work with during the planning phase. The helped to keep me on track and ensured all my needs were met. They went above and beyond. The venue looked amazing and the team was so attentive and ensured everything went smoothly during the party. They added so many extra surprises to the event with no additional charge (loved the shrimp and asparagus!!). I absolutely loved everything and the shooting waterfalls were over the top!",,
2024-08-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURyMi1DRWNBEAE!2m1!1s0x0 ,Desiree Fuller,https://www.google.com/maps/contrib/117353853557895420096,FALSE,1,5,"The Roostertail is the absolute safest and best location to host the Senior Prom. Nicole worked with me for over and entire year to provide the experience of a lifetime for my students. My vision was not only fulfilled, my dreams were as well. Nicole and her team worked tirelessly to exceed all of my expectations and they absolutely did. The Roostertail staff know how to throw a party. From Robots, bubbles, beautiful views and awesome snacks… my students were too tired for after parties!Job well done! I’m infinitely grateful ☺️Oak Park High School Class of 2024Senior Sponsor",,
2024-08-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURyekktZEhREAE!2m1!1s0x0 ,Ethan Dimock,https://www.google.com/maps/contrib/105157725655929426882,FALSE,2,5,"I had my wedding reception here recently and the experience here was nothing short of spectacular. From the months leading up to the reception, to the constant communications back and forth, as well as the reception itself, we were very pleased with the treatment that we received. They made a very stressful process significantly more manageable and feasible and we would pick this venue again if we had the chance!",,
2024-08-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURyaE5XckVBEAE!2m1!1s0x0 ,B Rodgers,https://www.google.com/maps/contrib/112335750649614316987,TRUE,97,4,,,
2024-08-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURyNFBySVR3EAE!2m1!1s0x0 ,Jacob Rosen,https://www.google.com/maps/contrib/113907478589952669061,TRUE,9,5,My wife and I had our wedding there last week. Nicole helped us coordinate a perfect wedding that was completely stress free. She helped us coordinate from out of state. Highly recommend planning your event there,,
2024-08-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNyMzhHQ1B3EAE!2m1!1s0x0 ,Alise Haddad,https://www.google.com/maps/contrib/106590639560469240075,TRUE,36,5,"I had my wedding here on June 22nd and the reviews i heard from people were phenomenal. Everyone loved it, the service was excellent, anything I wanted they brought, they were very considerate and it was my dream wedding! I highly recommend","""https://lh3.googleusercontent.com/geougc-cs/AIHozJLCVjMi3F7po_CsTMyb51r3qXXCdmTjNxwLtVdQMIGjlNRkUBWw9SKMkUr7-c1s-kLfPKnE7G21VMejFLwrna-rxknB2hniWw9QP41IqOBaJiswGRmL55317ZyTHGtJ-_s1rtP-=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJIX1k8_yUFuMnpcDCNs4jKZIJnEV3vHjjAxlEr-kvZC6kOjbUHOyd0M_J0w3Qa8vDxNfzupg0j-M-3ooKLMdjEq43c7u8ofTpAd50TaUMqG3HJGm3uMxmSd8XzVblXkuf3HLqhm-w=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJIMBizbeEYaxK6HzfYf0UoK6ahDSNwQO75Vg1YIRrAkU7o1XSe3US2diK9-Nx_6KccY8_MFYcw7VQ9v8j1kDz84GJnnBeQkgj8c7rayVi-SoRBQA8BcZ9t-dgvgbig41zf6l2DH=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJKG6wGi-BHlnYMhIpktZFaSjzY8FMz1cVwbkpaV7oy3-eVat3mA4TAJGRo328nHwd95qs61BpWfEZQjJLdJmuZ6WiFudb1DfJr-lUqCLlD6DDOSPVBS4NpDaNQtXBerO17lAe4GGQ=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJLmsD3IpriO9YQQMIFrR2xXJCVwkC6PZK-OIgBDEdG19DUmqwY5CfuP7wnJXoEe902z-N__krUiZP7yQlnGKMfWjipgvICmiBg4H3VtbzPGHG-4PnXHR--i0cLxkQ5D7S7Bz7g=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJK9DyMZqtVjdyacSTILPPkpsg5ez1NXsvph0BX-aLb_OohI-Ose-cAaD_5X1ZNHkmBYUKrEvbAWhCkPNDDu5f1aV4FZrlBon0-CTTMtynnQgkgSDFdFRDocasdAKDxhymlMXqnJ=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJLO9vZMXJ6g_hmnQEs1j5MNGMpdpr5dTuMLJIkS6mgMd7aeaLkj6jCmWj0idnsJf5CEamwvVfXkBx5egA9RONT_lrpMqFyN56BFi95Ql6V8fU-7uEQel4vzTfwgFyTTmUMXF3k8=w100-h100-n""",
2024-08-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNydTRLbXpnRRAB!2m1!1s0x0 ,Paul Szerlag,https://www.google.com/maps/contrib/103198518734366721708,FALSE,5,5,"I recently (this past Saturday) attended my nephew’s wedding reception at the Roostertail, and I can’t say enough about how great the venue and the staff were. Perhaps the most beautiful venue I’ve ever been to, especially with the views of the riverfront, and the staff was exceptional as well. Special thanks to Shawna and Martin for their hospitality.",,
2024-08-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNyZzcyb3BBRRAB!2m1!1s0x0 ,Erica,https://www.google.com/maps/contrib/105266148713131676571,FALSE,5,5,Most gorgeous wedding venue! So impressed by the staff from making the drinks to serving the food. Loved the hand signals by staff very impressive and high class! The food was delicious! All around best wedding venue!,,
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNyNnFUVzJnRRAB!2m1!1s0x0 ,ISSMAT NASR,https://www.google.com/maps/contrib/112615336505738692501,FALSE,4,3,,,
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNyc3NIcjJRRRAB!2m1!1s0x0 ,Sami Asmar,https://www.google.com/maps/contrib/112577701563420264270,TRUE,124,3,"Beautiful view, I was in a wedding reception, service was ok, it was over crowded, the waiter handed the dishes to the guests to put on the table, didn’t clean the table after the main course, we ate the cake while dirty plates and silverware still on the table.",,
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNyNHIzd3ZBRRAB!2m1!1s0x0 ,Jenna Beagan,https://www.google.com/maps/contrib/106235967602498710777,FALSE,8,5,"As an Event Manager, I had the pleasure managing a wedding at The Roostertail this past Sunday. WOW! From the moment I walked in to do a site visit with Shawna I was thoroughly impressed. (Full Disclosure: this was a pop in, not planned and Shawna dropped everything to show us around. Not only was she helpful, she was incredibly knowledgeable and had a sense of pride that showed through in every word she spoke as she explained some of the history too!) The unique features of the facility, the architecture and the views are just the start. I don't think Shawna or her staff have no in their vocabulary. From the moment I set foot on site for the actual wedding day Shawna and her team (you know who you are) were ON IT! I've never worked with a staff that was so in sync. I am pretty obsessed with customer service in the Event & Food Service industry. I have to be, that is my job! At EVERY turn (even during set up, which they had already set up the items we left), the staff was THERE! I could go on and on and on. The food was spectacular too! Again, the PEOPLE were just FANTASTIC, well trained and HAPPY which is a true testament to GOOD Management. If you are looking for a unique space, great food, great service & location, location, location, CHECK out the Roostertail. Old-school hospitality is still alive at The Roostertail! Thank you to Shawna and her team. Well done. Highly, Highly recommended for anyone planning an event!",,
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNyeUliazRnRRAB!2m1!1s0x0 ,Ashley Malczewski,https://www.google.com/maps/contrib/106540193490182161303,FALSE,5,5,"Roostertail was beyond our expectations for our wedding day. The food was absolutely delicious and all of our guests said it was one of the best wedding meals they had ever had. The customer service was outstanding!!! Nicole and her team were nothing short of amazing. Mikayla deserves her own special shout out she was wonderful and on top of everything we needed as a bride and groom.The rest of the team: Between bringing drinks and appetizers down to the bridal party while we took pictures, Making sure all of the family tables were taken care of, but also providing the same amount of excellent service to all our other guests. I wish we could live this day over and over! Thank you so much Roostertail for allowing us to have the best day/wedding at your beautiful venue.","""https://lh3.googleusercontent.com/geougc-cs/AIHozJIHyX6TTduKdng1KvexS7Bs18WjxQ8M02lBlrduizQq55ynigW2X5yw1p6SJ-pFrZ8lZBiiwowH4N3ashZHBS4cCe3SFWSo_A47-6ndqGoa25nOpYk8x8aZOr8xtBkuCHr6ois=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJKlbUHeVqreyIeu__U7uMTvA2nGm8JZFco9VdFB9WlntwlDIuaaylf5n8Kpf0hbJJZUpE0FtFjLKIJL6lxOQ-l0zorWNnNt3aN2xBhMhbOVWzJLAlnAk5CIB0SSGoer3Jvu5619dQ=w100-h100-n""",
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURMeDdhaTJnRRAB!2m1!1s0x0 ,Katie,https://www.google.com/maps/contrib/105939751584857352264,FALSE,44,5,We had our wedding reception on 6/29/24 at the Roostertail! The staff had went above and beyond to make our day so special. Shawna was soo fun to work with and she made all of the planning such a breeze!!! She is the best! The food was outstanding. I can’t recommend the Roostertail enough! Such a beautiful venue!!! Thank you for everything!,"""https://lh3.googleusercontent.com/geougc-cs/AIHozJKDoUuaYEm-Sg1CI1YoXxF1O8weOF-b_xzMpzKhqG2NV4Z4Xjxu_sFV5N_9qE3_Wy7gN51L-CwNtfmceemlApoP2OXwzms7Tb537hRLdU44TqTUI_xBryjKvub_sMgNT8kRhxxq=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJLTFn8aiT36bvgpZARqkp051kVJawtG39j7zUkqQk5Xux5D1I16ZQXkYf7THhTtR6UThz4QfASrw6RxQ1vbhnwU5YqjujfmsbgRHD2K3nsAHFFPtgVfNbR6Wyf1aVf_fXRvmPY_=w100-h100-n""",
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURMX2NXQ29BRRAB!2m1!1s0x0 ,Alicia Yanac,https://www.google.com/maps/contrib/113647218362166377771,FALSE,87,5,"What a stunning wedding venue. The service, food and atmosphere were spot on. and the view 😍 we loved learning a bit of history about the spot too from the owner.","""https://lh3.googleusercontent.com/geougc-cs/AIHozJJY0efwxMhhGGqJ1HJ2RcTR2SBP4MyO99Xi2Nf20JzlfM2QUowG6zzyHVxJ5o3Y_uPruJWbpnEFbUk35qnl_fjSbnLpLYXXPEYBncQz_vU_9jWuJG6OXrk7jT137o3p1K0rBMc=w100-h100-n""",
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURMaWJYZTBnRRAB!2m1!1s0x0 ,Samantha Brenner,https://www.google.com/maps/contrib/112538795516186153859,FALSE,8,5,My husband and I got married at the Roostertail on 6/15/24! It was an incredible day and Nicole and her staff were so helpful throughout our entire wedding process. I definitely recommend the Roostertail for weddings and other events!,"""https://lh3.googleusercontent.com/geougc-cs/AIHozJKho3KZAc5IdgXGzfJTmezt6K02AK_ECt8IZGwHwu_AiDTJ3y01HME0udsjY6hWD1bG0hFXTRc_KQisu30ppbzj5EWEIQBcy3b0EObVRafSK16I3QYnkwYZt9_zyPXdxBUym_kLng=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJJzT879YHxUqTM6PL9hp-Yuk0HREyRUezAHR9Pn5JIml-4gn2zX3I48x90rrDoNetneEG9UMnwnamIC91FNDFUn2ERLaiGbLAPKJIoQhCT5hZJ06DmsngNpzAqTu46uz4jrm0Y0GA=w100-h100-n"", ""https://lh3.googleusercontent.com/geougc-cs/AIHozJLk5B27TVQdeyi4wlHVIobMRltBWUfPk9DtLoOhvAshTYfe_9Nu82uXB2TNM1oZakDlJedBbwBx4-y7GkExTK-V7EFlzPR68ynZ7OQtTnEBQVkcwZIQv_sgphfBN5WESj5AKuBS=w100-h100-n""",
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURMa2VmYjNnRRAB!2m1!1s0x0 ,Patricia Jackson,https://www.google.com/maps/contrib/103096131298767491513,TRUE,7,5,,,
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURMeU5lZFFREAE!2m1!1s0x0 ,Rodney Townsend,https://www.google.com/maps/contrib/103605530244811400937,TRUE,88,5,,,
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURMb0xxM1RREAE!2m1!1s0x0 ,DJ Angelo,https://www.google.com/maps/contrib/113508247747769534270,FALSE,5,5,"I had an amazing time at the Roostertail!Stunning location with a great view, amazing food, friendly bartenders, and warm ambience. But the best part about the Roostertail was hands down the venue staff. Nicole and Shawna were amazing to work alongside and helped make sure the night went perfectly according to plan! If you’re looking for a 2025/2026 Wedding Venue, you’re in the right place!","""https://lh3.googleusercontent.com/geougc-cs/AIHozJKIAzzJrJSguj3zwrlU8jyvKXUJdlIPP0P_9RM9JLXZsareSL6K3c7AMnTN82mUT_Q9D1F8K5GfHhGHoo4ZDhyywfzJu_k5o6RQ4e94F4jdQFlBbpUyzk1NYSWTJeRdsgUvFeW9Mw=w100-h100-n""",
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNMMjdmeV9nRRAB!2m1!1s0x0 ,Jacqueline Lawson,https://www.google.com/maps/contrib/114465608025708963425,TRUE,34,5,Old well kept building with beautiful views of the river. Plenty of paid parking,,
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNMdFl5bWVREAE!2m1!1s0x0 ,Zahrra Al-Dhahab,https://www.google.com/maps/contrib/103322440980806027548,TRUE,23,5,"Roostertail was the venue of our dreams for our wedding, and I can't thank their incredible team enough for making our day perfect! We planned our wedding in less than a month, and they made it all happen seamlessly.A huge shoutout to Nicole, who was beyond patient and accommodating. She dealt with all my last-minute requests and meltdowns with such grace and kindness. Nicole pours her heart and soul into making things happen and made the whole experience so easy for us. I am truly going to miss her. She was more than just a coordinator; she became a therapist and friend.I also want to express my gratitude to Colleen, who assisted me with all the wedding details over the phone. Even though I never got the chance to meet her in person, she was so sweet and helpful. Another special mention goes to Makayla, who was amazing on the day of the wedding, helping with everything and ensuring everything went smoothly.We also had the pleasure of meeting Tom, the owner of the venue, who was such a sweet and humble man.The entire staff at Roostertail was incredibly helpful and attentive. Thanks to them, our wedding was truly a dream come true, and I never wanted it to end. If you're looking for a perfect wedding venue with a top-notch team, Roostertail is the place to go. I highly recommend them! I want to get married again just to work with this incredible team again LOL",,
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNMeGRPM2J3EAE!2m1!1s0x0 ,Nicole Hines,https://www.google.com/maps/contrib/116850853637707592782,TRUE,36,5,Beautiful place and GOOD FOOD,,
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNMd3VuX3BBRRAB!2m1!1s0x0 ,Theresa Brenner,https://www.google.com/maps/contrib/114698093961163869184,FALSE,13,5,Incredible wedding venue! Nicole and all the staff were A+. I highly recommend!  The venue is surrounded by water.  They went above and beyond the day of to make sure everything was perfect! 💕,,
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNMd3Y3WDFBRRAB!2m1!1s0x0 ,Carolyn Henley,https://www.google.com/maps/contrib/104286562383130794046,FALSE,1,5,"I was the Planner for a luxury event recently held at the Roostertail. The teamwork of the staff was greatly appreciated, gorgeous view and good food!","""https://lh3.googleusercontent.com/geougc-cs/AIHozJJudY0-l7kEDJr_695hco0rCjep_W-RUZRmqG3oeqwlR291RSa1s7V4Knxl0cT0NgdffOxH_1zOOQzc9Ybni4QQp6Zd1-JkYEmKUHWNY6qTK4pGtRHfVnSQ_fJh3mRGtQSSxCc2=w100-h100-n""",
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNMdkplRDBRRRAB!2m1!1s0x0 ,Diane Baskin,https://www.google.com/maps/contrib/113146606749205731633,TRUE,32,5,I really enjoyed my cousins 25th Wedding Anniversary... The service and Venue was Beautiful!!,,
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNMMVBlQXlRRRAB!2m1!1s0x0 ,Danielle Quinn,https://www.google.com/maps/contrib/115115288782925310824,FALSE,10,5,"My husband and I had our wedding here 6/1/24 and the experience could not have possibly been any better. Shawna worked us answering all of our questions, reminding us of things we forgot, and guided us through the entire process. As someone who was not built for planning a wedding, Shawna made everything so much easier. It was the best day ever and everything was amazing. Highly recommend!!!","""https://lh3.googleusercontent.com/geougc-cs/AIHozJIPKynkgNbDfOAcJiEiuM1Xb5SsUfe-fBwLnbTV2CfOl-EEZY8mLCodmOgjFxdudkz-NjuoeLsU1lZuOZ0tSy7AriIl_nM8lHbJP3vP8qfwSB5GpNzMHJ6ZvydAMhy8InZ0dihj=w100-h100-n""",
2024-07-15,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUR6cGJyanVBRRAB!2m1!1s0x0 ,Connie Leannais,https://www.google.com/maps/contrib/117839863828283589703,TRUE,53,5,"Beautiful venue, as always. Food was excellent. White staff was top notch.",,
